player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Taylor GabrielT. Gabriel,CHI@NYG,3.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,1,0,13
Robert FosterR. Foster,BUF@MIA,3.00,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,13
Keelan ColeK. Cole,IND@JAX,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,13
Tyrell WilliamsT. Williams,LAC@PIT,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,13
Deonte ThompsonD. Thompson,BUF@MIA,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,13
Trent TaylorT. Taylor,SF@SEA,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,13
Ryan SwitzerR. Switzer,LAC@PIT,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,13
Zach PascalZ. Pascal,IND@JAX,2.00,0,0,0,0,0,0,1,2,0,0,1,16,0,0,0,0,13
Jake KumerowJ. Kumerow,ARI@GB,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,13
Bennie FowlerB. Fowler,CHI@NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,13
Quincy EnunwaQ. Enunwa,NYJ@TEN,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,13
Seth DevalveS. Devalve,CLE@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,13
Cole BeasleyC. Beasley,NO@DAL,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,13
Malik TurnerM. Turner,SF@SEA,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13
Willie SneadW. Snead,BAL@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,13
Damion RatleyD. Ratley,CLE@HOU,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,13
Dwayne HarrisD. Harris,KC@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,13
A.J. GreenA. Green,DEN@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,13
Russell GageR. Gage,BAL@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,13
Michael FloydM. Floyd,WAS@PHI,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,13
Noah BrownN. Brown,NO@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,13
Josh BellamyJ. Bellamy,CHI@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,13
Cameron BatsonC. Batson,NYJ@TEN,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,13
Alex EricksonA. Erickson,DEN@CIN,0.00,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,13
Richie JamesR. James,SF@SEA,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
Amari CooperA. Cooper,PHI@DAL,49.00,0,0,0,0,0,0,0,0,0,0,10,217,3,0,0,0,14
JuJu Smith-SchusterJ. Smith-Schuster,PIT@OAK,33.00,0,0,0,0,0,0,0,0,0,0,8,130,2,0,0,0,14
Julio JonesJ. Jones,ATL@GB,30.00,0,0,0,0,0,0,0,0,0,0,8,106,2,0,0,0,14
T.Y. HiltonT. Hilton,IND@HOU,28.00,0,0,0,0,0,0,0,0,0,0,9,199,0,0,0,0,14
Kenny StillsK. Stills,NE@MIA,27.00,0,0,0,0,0,0,0,0,0,0,8,135,1,0,0,0,14
Jarvis LandryJ. Landry,CAR@CLE,24.00,1,0,0,0,0,0,2,54,1,0,3,57,1,0,1,0,14
Julian EdelmanJ. Edelman,NE@MIA,23.00,0,0,0,0,0,0,0,0,0,0,9,86,1,0,0,0,14
Dede WestbrookD. Westbrook,JAX@TEN,21.00,0,0,0,0,0,0,0,0,0,0,7,88,1,0,0,0,14
Tyreek HillT. Hill,BAL@KC,21.00,0,0,0,0,0,0,1,6,0,0,8,139,0,0,0,0,14
Davante AdamsD. Adams,ATL@GB,21.00,0,0,0,0,0,0,0,0,0,0,7,81,1,0,0,0,14
Michael ThomasM. Thomas,NO@TB,20.00,0,0,0,0,0,0,0,0,0,0,11,98,0,0,0,0,14
Keenan AllenK. Allen,CIN@LAC,18.00,0,0,0,0,0,0,1,0,0,0,5,78,1,0,0,0,14
Zach PascalZ. Pascal,IND@HOU,17.00,0,0,0,0,0,0,0,0,0,0,5,68,1,0,0,0,14
Alshon JefferyA. Jeffery,PHI@DAL,17.00,0,0,0,0,0,0,0,0,0,0,6,50,1,0,0,0,14
DaeSean HamiltonD. Hamilton,DEN@SF,17.00,0,0,0,0,0,0,0,0,0,0,7,47,1,0,0,0,14
Robert FosterR. Foster,NYJ@BUF,17.00,0,0,0,0,0,0,0,0,0,0,7,104,0,0,0,0,14
Robby AndersonR. Anderson,NYJ@BUF,17.00,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0,14
Tim PatrickT. Patrick,DEN@SF,16.00,0,0,0,0,0,0,1,11,0,0,7,85,0,0,0,0,14
Isaiah McKenzieI. McKenzie,NYJ@BUF,16.00,0,0,0,0,0,0,4,22,1,0,4,47,0,0,0,0,14
Jamison CrowderJ. Crowder,NYG@WAS,16.00,0,0,0,0,0,0,0,0,0,0,2,87,1,0,0,0,14
Randall CobbR. Cobb,ATL@GB,15.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0,14
Josh GordonJ. Gordon,NE@MIA,14.00,0,0,0,0,0,0,0,0,0,0,5,96,0,0,0,0,14
Robert WoodsR. Woods,LA@CHI,13.00,0,0,0,0,0,0,0,0,0,0,7,61,0,0,0,0,14
Dante PettisD. Pettis,DEN@SF,13.00,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0,14
Cordarrelle PattersonC. Patterson,NE@MIA,13.00,0,0,0,0,0,0,0,0,0,0,2,51,1,0,0,0,14
DeAndre HopkinsD. Hopkins,IND@HOU,13.00,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0,14
Adam ThielenA. Thielen,MIN@SEA,12.00,0,0,0,0,0,0,1,8,0,0,5,70,0,0,0,0,14
Trent SherfieldT. Sherfield,DET@ARI,12.00,0,0,0,0,0,0,0,0,0,0,5,77,0,0,0,0,14
Curtis SamuelC. Samuel,CAR@CLE,12.00,0,0,0,0,0,0,0,0,0,0,4,80,0,0,0,0,14
Seth RobertsS. Roberts,PIT@OAK,12.00,0,0,0,0,0,0,0,0,0,0,5,76,0,0,0,0,14
Justin HardyJ. Hardy,ATL@GB,12.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0,14
Mike EvansM. Evans,NO@TB,12.00,0,0,0,0,0,0,0,0,0,0,4,86,0,0,0,0,14
Josh DoctsonJ. Doctson,NYG@WAS,12.00,0,0,0,0,0,0,0,0,0,0,4,84,0,0,0,0,14
Taywan TaylorT. Taylor,JAX@TEN,11.00,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0,14
Willie SneadW. Snead,BAL@KC,11.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0,14
Mohamed SanuM. Sanu,ATL@GB,11.00,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0,14
D.J. MooreD. Moore,CAR@CLE,11.00,0,0,0,0,0,0,1,0,0,0,5,67,0,0,0,0,14
Tyler LockettT. Lockett,MIN@SEA,11.00,0,0,0,0,0,0,2,-3,0,0,5,42,0,1,0,0,14
Stefon DiggsS. Diggs,MIN@SEA,11.00,0,0,0,0,0,0,1,5,0,0,4,76,0,0,0,0,14
Breshad PerrimanB. Perriman,CAR@CLE,10.00,0,0,0,0,0,0,0,0,0,0,2,81,0,0,0,0,14
Jordy NelsonJ. Nelson,PIT@OAK,10.00,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0,14
Larry FitzgeraldL. Fitzgerald,DET@ARI,10.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0,14
Derek CarrierD. Carrier,PIT@OAK,10.00,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0,14
John BrownJ. Brown,BAL@KC,10.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0,14
Sterling ShepardS. Shepard,NYG@WAS,9.00,0,0,0,0,0,0,0,0,0,0,2,17,1,0,0,0,14
John RossJ. Ross,CIN@LAC,9.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,14
Demarcus RobinsonD. Robinson,BAL@KC,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,14
Allen RobinsonA. Robinson,LA@CHI,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,14
Donte MoncriefD. Moncrief,JAX@TEN,9.00,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0,14
Brice ButlerB. Butler,NE@MIA,9.00,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,14
Demaryius ThomasD. Thomas,IND@HOU,8.00,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0,14
Russell ShepardR. Shepard,NYG@WAS,8.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,14
Chester RogersC. Rogers,IND@HOU,8.00,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0,14
Adam HumphriesA. Humphries,NO@TB,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,14
Keelan ColeK. Cole,JAX@TEN,8.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0,14
Antonio BrownA. Brown,PIT@OAK,8.00,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,14
Tyler BoydT. Boyd,CIN@LAC,8.00,0,0,0,0,0,0,0,0,0,0,3,52,0,0,0,0,14
Mike WilliamsM. Williams,CIN@LAC,7.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,14
J.J. NelsonJ. Nelson,DET@ARI,7.00,0,0,0,0,0,0,1,-5,0,0,3,43,0,0,0,0,14
Bennie FowlerB. Fowler,NYG@WAS,7.00,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,14
Marcell AtemanM. Ateman,PIT@OAK,7.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,14
Jarius WrightJ. Wright,CAR@CLE,6.00,0,0,0,0,0,0,1,5,0,0,3,36,0,0,0,0,14
Josh ReynoldsJ. Reynolds,LA@CHI,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,14
Michael GallupM. Gallup,PHI@DAL,6.00,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,14
Michael CrabtreeM. Crabtree,BAL@KC,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,14
Cody CoreC. Core,CIN@LAC,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,14
Corey ColemanC. Coleman,NYG@WAS,6.00,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,14
Nelson AgholorN. Agholor,PHI@DAL,6.00,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0,14
Zay JonesZ. Jones,NYJ@BUF,5.00,1,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,14
Taylor GabrielT. Gabriel,LA@CHI,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,14
Quincy EnunwaQ. Enunwa,NYJ@BUF,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,14
Bruce EllingtonB. Ellington,DET@ARI,5.00,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,14
Brandin CooksB. Cooks,LA@CHI,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,14
Tyrell WilliamsT. Williams,CIN@LAC,4.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,14
Laquon TreadwellL. Treadwell,MIN@SEA,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,14
Jalen TolliverJ. Tolliver,DET@ARI,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,14
Keith KirkwoodK. Kirkwood,NO@TB,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,14
Marquise GoodwinM. Goodwin,DEN@SF,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,14
Corey DavisC. Davis,JAX@TEN,4.00,0,0,0,0,0,0,1,0,0,0,2,21,0,0,0,0,14
Kendrick BourneK. Bourne,DEN@SF,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,14
James WashingtonJ. Washington,PIT@OAK,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,14
Marquez Valdes-ScantlingM. Valdes-Scantling,ATL@GB,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,14
Courtland SuttonC. Sutton,DEN@SF,3.00,0,0,0,0,0,0,1,-1,0,0,2,14,0,0,0,0,14
Equanimeous St. BrownE. St. Brown,ATL@GB,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,14
Tommylee LewisT. Lewis,NO@TB,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,14
Chris ConleyC. Conley,BAL@KC,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,14
Cole BeasleyC. Beasley,PHI@DAL,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,14
Deonte ThompsonD. Thompson,NYJ@BUF,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,14
Calvin RidleyC. Ridley,ATL@GB,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,14
DeVante ParkerD. Parker,NE@MIA,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,14
Jermaine KearseJ. Kearse,NYJ@BUF,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,14
Rashard HigginsR. Higgins,CAR@CLE,2.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,1,0,14
Rashad GreeneR. Greene,JAX@TEN,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,14
Ryan GrantR. Grant,IND@HOU,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,14
Kenny GolladayK. Golladay,DET@ARI,2.00,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,14
Chris GodwinC. Godwin,NO@TB,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,14
Michael FloydM. Floyd,NYG@WAS,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
Travis BenjaminT. Benjamin,CIN@LAC,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,14
Danny AmendolaD. Amendola,NE@MIA,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,14
Jesus WilsonJ. Wilson,NO@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,14
Trent TaylorT. Taylor,DEN@SF,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,14
Golden TateG. Tate,PHI@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,14
Ryan SwitzerR. Switzer,PIT@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14
Rishard MatthewsR. Matthews,NYJ@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,14
Jordan MatthewsJ. Matthews,PHI@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,14
Andy JonesA. Jones,DET@ARI,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,14
Allen HurnsA. Hurns,PHI@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,14
Alex EricksonA. Erickson,CIN@LAC,1.00,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,14
DeAndre CarterD. Carter,IND@HOU,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14
Antonio CallawayA. Callaway,CAR@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14
Jaron BrownJ. Brown,MIN@SEA,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14
Darrius Heyward-BeyD. Heyward-Bey,PIT@OAK,0.00,0,0,0,0,0,0,1,-7,0,0,0,0,0,0,0,0,14
Marvin HallM. Hall,ATL@GB,0.00,0,0,0,0,0,0,1,-3,0,0,0,0,0,0,0,0,14
Jehu ChessonJ. Chesson,NYG@WAS,0.00,0,0,0,0,0,0,1,-4,0,0,0,0,0,0,0,0,14
Andre RobertsA. Roberts,NYJ@BUF,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
DeAndre HopkinsD. Hopkins,HOU@NYJ,39.00,0,0,0,0,0,0,0,0,0,0,10,170,2,0,0,0,15
Mike WilliamsM. Williams,LAC@KC,35.00,0,0,0,0,0,0,1,19,1,0,7,76,2,1,0,0,15
Alshon JefferyA. Jeffery,PHI@LA,24.00,0,0,0,0,0,0,0,0,0,0,8,160,0,0,0,0,15
Doug BaldwinD. Baldwin,SEA@SF,23.00,0,0,0,0,0,0,0,0,0,0,4,77,2,0,0,0,15
Robby AndersonR. Anderson,HOU@NYJ,22.00,0,0,0,0,0,0,0,0,0,0,7,96,1,0,0,0,15
Kenny GolladayK. Golladay,DET@BUF,21.00,0,0,0,0,0,0,0,0,0,0,7,146,0,0,0,0,15
Davante AdamsD. Adams,GB@CHI,21.00,0,0,0,0,0,0,0,0,0,0,8,119,0,1,0,0,15
Julio JonesJ. Jones,ARI@ATL,20.00,0,0,0,0,0,0,0,0,0,0,6,82,1,0,0,0,15
Robert FosterR. Foster,DET@BUF,20.00,0,0,0,0,0,0,0,0,0,0,4,108,1,0,0,0,15
Mike EvansM. Evans,TB@BAL,16.00,0,0,0,0,0,0,0,0,0,0,4,121,0,0,0,0,15
Julian EdelmanJ. Edelman,NE@PIT,16.00,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0,15
Robert WoodsR. Woods,PHI@LA,15.00,0,0,0,0,0,0,1,19,0,0,7,74,0,0,0,0,15
Larry FitzgeraldL. Fitzgerald,ARI@ATL,15.00,0,0,0,0,0,0,0,0,0,0,7,82,0,0,0,0,15
Jordy NelsonJ. Nelson,OAK@CIN,14.00,0,0,0,0,0,0,0,0,0,0,6,88,0,0,0,0,15
Chris HoganC. Hogan,NE@PIT,14.00,0,0,0,0,0,0,0,0,0,0,2,68,1,0,0,0,15
Stefon DiggsS. Diggs,MIA@MIN,14.00,0,0,0,0,0,0,1,9,0,0,4,49,1,0,0,0,15
Antonio CallawayA. Callaway,CLE@DEN,14.00,0,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0,15
Antonio BrownA. Brown,NE@PIT,14.00,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0,15
Tyrell WilliamsT. Williams,LAC@KC,13.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0,15
Dante PettisD. Pettis,SEA@SF,13.00,0,0,0,0,0,0,0,0,0,0,5,83,0,0,0,0,15
T.Y. HiltonT. Hilton,DAL@IND,13.00,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0,15
Tyler BoydT. Boyd,OAK@CIN,13.00,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,0,15
Aldrick RobinsonA. Robinson,MIA@MIN,12.00,0,0,0,0,0,0,0,0,0,0,2,44,1,0,0,0,15
Josh ReynoldsJ. Reynolds,PHI@LA,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,15
Michael ThomasM. Thomas,NO@CAR,11.00,0,0,0,0,0,0,0,0,0,0,7,49,0,0,0,0,15
Demaryius ThomasD. Thomas,HOU@NYJ,11.00,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0,15
Tim PatrickT. Patrick,CLE@DEN,11.00,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0,15
Isaiah McKenzieI. McKenzie,DET@BUF,11.00,0,0,0,0,0,0,1,4,0,0,6,53,0,0,0,0,15
Justin HardyJ. Hardy,ARI@ATL,11.00,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,0,15
DaeSean HamiltonD. Hamilton,CLE@DEN,11.00,0,0,0,0,0,0,0,0,0,0,7,46,0,0,0,0,15
Brandin CooksB. Cooks,PHI@LA,11.00,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0,15
Willie SneadW. Snead,TB@BAL,10.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0,15
Trent SherfieldT. Sherfield,ARI@ATL,10.00,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0,15
Andre RobertsA. Roberts,HOU@NYJ,10.00,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0,15
Breshad PerrimanB. Perriman,CLE@DEN,10.00,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,15
James WashingtonJ. Washington,NE@PIT,9.00,0,0,0,0,0,0,0,0,0,0,3,65,0,0,0,0,15
Golden TateG. Tate,PHI@LA,9.00,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0,15
Courtland SuttonC. Sutton,CLE@DEN,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,15
Calvin RidleyC. Ridley,ARI@ATL,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,15
JuJu Smith-SchusterJ. Smith-Schuster,NE@PIT,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,15
Demarcus RobinsonD. Robinson,LAC@KC,8.00,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,15
Allen RobinsonA. Robinson,GB@CHI,8.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,15
Andy JonesA. Jones,DET@BUF,8.00,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,15
Tyreek HillT. Hill,LAC@KC,8.00,0,0,0,0,0,0,3,-5,0,0,4,46,0,0,0,0,15
Jamison CrowderJ. Crowder,WAS@JAX,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0,15
Amari CooperA. Cooper,DAL@IND,8.00,0,0,0,0,0,0,1,11,0,0,4,32,0,0,0,0,15
Cole BeasleyC. Beasley,DAL@IND,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,15
Dede WestbrookD. Westbrook,WAS@JAX,7.00,0,0,0,0,0,0,1,20,0,0,3,21,0,0,0,0,15
Darren WallerD. Waller,OAK@CIN,7.00,0,0,0,0,0,0,1,21,0,0,1,44,0,0,0,0,15
Mohamed SanuM. Sanu,ARI@ATL,7.00,0,0,0,0,0,0,1,11,0,0,3,30,0,0,0,0,15
Chris MooreC. Moore,TB@BAL,7.00,0,0,0,0,0,0,1,-5,0,0,1,5,1,0,0,0,15
Tyler LockettT. Lockett,SEA@SF,7.00,0,0,0,0,0,0,1,11,0,0,2,45,0,0,0,0,15
DeAndre CarterD. Carter,HOU@NYJ,7.00,0,0,0,0,0,0,1,7,0,0,2,55,0,0,0,0,15
Travis BenjaminT. Benjamin,LAC@KC,7.00,0,0,0,0,0,0,1,8,0,0,2,57,0,0,0,0,15
Eli RogersE. Rogers,NE@PIT,6.00,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,15
Jarvis LandryJ. Landry,CLE@DEN,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,15
Keith KirkwoodK. Kirkwood,NO@CAR,6.00,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0,15
Adam HumphriesA. Humphries,TB@BAL,6.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,15
Taylor GabrielT. Gabriel,GB@CHI,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,15
Bennie FowlerB. Fowler,TEN@NYG,6.00,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0,15
Corey DavisC. Davis,TEN@NYG,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,15
Randall CobbR. Cobb,GB@CHI,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,15
Danny AmendolaD. Amendola,MIA@MIN,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,15
Jarius WrightJ. Wright,NO@CAR,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,15
Sterling ShepardS. Shepard,TEN@NYG,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,15
Seth RobertsS. Roberts,OAK@CIN,5.00,0,0,0,0,0,0,1,-2,0,0,3,29,0,0,0,0,15
Cordarrelle PattersonC. Patterson,NE@PIT,5.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,15
Rashard HigginsR. Higgins,CLE@DEN,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,15
Russell GageR. Gage,ARI@ATL,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,15
Alex EricksonA. Erickson,OAK@CIN,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,15
Russell ShepardR. Shepard,TEN@NYG,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,15
Brandon PowellB. Powell,DET@BUF,4.00,0,0,0,0,0,0,1,4,0,0,3,11,0,0,0,0,15
D.J. MooreD. Moore,NO@CAR,4.00,0,0,0,0,0,0,1,22,0,0,2,12,0,0,1,0,15
Marcell AtemanM. Ateman,OAK@CIN,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,15
Adam ThielenA. Thielen,MIA@MIN,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,15
Taywan TaylorT. Taylor,TEN@NYG,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,15
Tre'Quan SmithT. Smith,NO@CAR,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,15
Ryan GrantR. Grant,DAL@IND,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,15
Michael FloydM. Floyd,WAS@JAX,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,15
Jawill DavisJ. Davis,TEN@NYG,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,15
Chris ConleyC. Conley,LAC@KC,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,15
Kendrick BourneK. Bourne,SEA@SF,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,15
Marquez Valdes-ScantlingM. Valdes-Scantling,GB@CHI,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,15
Ryan SwitzerR. Switzer,NE@PIT,2.00,0,0,0,0,0,0,1,3,0,0,2,9,0,0,0,0,15
Kenny StillsK. Stills,MIA@MIN,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,15
Curtis SamuelC. Samuel,NO@CAR,2.00,0,0,0,0,0,0,2,8,0,0,1,17,0,0,0,0,15
Chester RogersC. Rogers,DAL@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,15
Zach PascalZ. Pascal,DAL@IND,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,15
Jermaine KearseJ. Kearse,HOU@NYJ,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,15
Zay JonesZ. Jones,DET@BUF,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,15
