player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Chris MooreC. Moore,BAL@MIN,11.00,0,0,0,0,0,0,1,-5,0,0,2,36,1,0,0,0,7
Marqise LeeM. Lee,JAX@IND,11.00,1,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0,7
Chris HoganC. Hogan,ATL@NE,11.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0,7
Michael CrabtreeM. Crabtree,KC@OAK,11.00,0,0,0,0,0,0,0,0,0,0,3,24,1,0,0,0,7
Brandon ColemanB. Coleman,NO@GB,11.00,0,0,0,0,0,0,0,0,0,0,2,31,1,0,0,0,7
Travis BenjaminT. Benjamin,DEN@LAC,11.00,0,0,0,0,0,0,1,4,0,0,1,42,1,0,0,0,7
Robert WoodsR. Woods,ARI@LA,10.00,0,0,0,0,0,0,1,4,0,0,5,59,0,0,0,0,7
Adam ThielenA. Thielen,BAL@MIN,9.00,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0,7
Jermaine KearseJ. Kearse,NYJ@MIA,9.00,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,7
Pierre GarconP. Garcon,DAL@SF,9.00,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0,7
Bennie FowlerB. Fowler,DEN@LAC,9.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,7
Kelvin BenjaminK. Benjamin,CAR@CHI,9.00,0,0,0,0,0,0,0,0,0,0,3,65,0,0,0,0,7
Jarius WrightJ. Wright,BAL@MIN,8.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,7
Devin FunchessD. Funchess,CAR@CHI,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,7
Keelan ColeK. Cole,JAX@IND,8.00,0,0,0,0,0,0,0,0,0,0,2,64,0,0,0,0,7
Sammy WatkinsS. Watkins,ARI@LA,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,7
Trent TaylorT. Taylor,DAL@SF,7.00,0,0,0,0,0,0,0,0,0,0,5,39,0,0,1,0,7
Taywan TaylorT. Taylor,TEN@CLE,7.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0,7
Rishard MatthewsR. Matthews,TEN@CLE,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,7
Tyler LockettT. Lockett,SEA@NYG,7.00,0,0,0,0,0,0,3,15,0,0,4,29,0,0,0,0,7
A.J. GreenA. Green,CIN@PIT,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,7
Michael CampanaroM. Campanaro,BAL@MIN,7.00,0,0,0,0,0,0,1,19,0,0,3,31,0,0,0,0,7
Keenan AllenK. Allen,DEN@LAC,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,7
Griff WhalenG. Whalen,BAL@MIN,6.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,7
Travis RudolphT. Rudolph,SEA@NYG,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,7
Josh DoctsonJ. Doctson,WAS@PHI,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,7
Laquon TreadwellL. Treadwell,BAL@MIN,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,7
J.J. NelsonJ. Nelson,ARI@LA,5.00,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,7
Donte MoncriefD. Moncrief,JAX@IND,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,7
J.D. McKissicJ. McKissic,SEA@NYG,5.00,0,0,0,0,0,0,3,10,0,0,2,23,0,0,0,0,7
Ricardo LouisR. Louis,TEN@CLE,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,7
Alshon JefferyA. Jeffery,WAS@PHI,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,7
Darrius Heyward-BeyD. Heyward-Bey,CIN@PIT,5.00,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,7
Brittan GoldenB. Golden,ARI@LA,5.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,7
Larry FitzgeraldL. Fitzgerald,ARI@LA,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,7
Jaron BrownJ. Brown,ARI@LA,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,7
Tavon AustinT. Austin,ARI@LA,5.00,0,0,0,0,0,0,3,27,0,0,2,15,0,0,0,0,7
Russell ShepardR. Shepard,CAR@CHI,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,7
Chester RogersC. Rogers,JAX@IND,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,7
Niles PaulN. Paul,WAS@PHI,4.00,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,7
T.Y. HiltonT. Hilton,JAX@IND,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,7
Justin HardyJ. Hardy,ATL@NE,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,7
Ryan GrantR. Grant,WAS@PHI,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,7
Taylor GabrielT. Gabriel,ATL@NE,4.00,0,0,0,0,0,0,1,-5,0,0,2,24,0,0,0,0,7
Seth DevalveS. Devalve,TEN@CLE,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0,7
Amara DarbohA. Darboh,SEA@NYG,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,7
Jamison CrowderJ. Crowder,WAS@PHI,4.00,0,0,0,0,0,0,1,3,0,0,2,28,0,0,0,0,7
Danny AmendolaD. Amendola,ATL@NE,4.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,7
Curtis SamuelC. Samuel,CAR@CHI,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,7
Terrelle PryorT. Pryor,WAS@PHI,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,7
Jordan MatthewsJ. Matthews,TB@BUF,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,7
Zay JonesZ. Jones,TB@BUF,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,7
Andre HolmesA. Holmes,TB@BUF,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,7
Alex EricksonA. Erickson,CIN@PIT,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,7
Randall CobbR. Cobb,NO@GB,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,7
Leonte CarrooL. Carroo,NYJ@MIA,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,7
Quan BrayQ. Bray,JAX@IND,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,7
Cole BeasleyC. Beasley,DAL@SF,3.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,7
Davante AdamsD. Adams,NO@GB,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,7
Tyrell WilliamsT. Williams,DEN@LAC,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,7
Bryce TreggsB. Treggs,TEN@CLE,2.00,0,0,0,0,0,0,1,6,0,0,1,19,0,0,0,0,7
Demaryius ThomasD. Thomas,DEN@LAC,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,7
Eli RogersE. Rogers,CIN@PIT,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,7
Aldrick RobinsonA. Robinson,DAL@SF,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,7
Seth RobertsS. Roberts,KC@OAK,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,7
Jordy NelsonJ. Nelson,NO@GB,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,7
Roger LewisR. Lewis,SEA@NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,7
Jeremy KerleyJ. Kerley,NYJ@MIA,2.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,1,0,7
Adam HumphriesA. Humphries,TB@BUF,2.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,1,0,7
Rashard HigginsR. Higgins,TEN@CLE,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,7
Kenny BrittK. Britt,TEN@CLE,2.00,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,7
Geronimo AllisonG. Allison,NO@GB,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,7
Kamar AikenK. Aiken,JAX@IND,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,7
Eric WeemsE. Weems,TEN@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7
Mike WallaceM. Wallace,BAL@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,7
Jordan TaylorJ. Taylor,DEN@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,7
Ryan SwitzerR. Switzer,DAL@SF,1.00,0,0,0,0,0,0,1,3,0,0,1,2,0,0,0,0,7
Bernard ReedyB. Reedy,TB@BUF,1.00,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,7
Cordarrelle PattersonC. Patterson,KC@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,7
Tavarres KingT. King,SEA@NYG,1.00,0,0,0,0,0,0,1,-8,0,0,1,1,0,0,0,0,7
Chris GodwinC. Godwin,TB@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7
Tanner GentryT. Gentry,CAR@CHI,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,7
Martavis BryantM. Bryant,CIN@PIT,1.00,0,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0,7
John BrownJ. Brown,ARI@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7
Vince MayleV. Mayle,BAL@MIN,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
DeAndre HopkinsD. Hopkins,HOU@SEA,36.00,0,0,0,0,0,0,0,0,0,0,8,224,1,0,0,0,8
JuJu Smith-SchusterJ. Smith-Schuster,PIT@DET,32.00,0,0,0,0,0,0,0,0,0,0,7,193,1,0,0,0,8
Will FullerW. Fuller,HOU@SEA,29.00,0,0,0,0,0,0,0,0,0,0,5,125,2,0,0,0,8
Paul RichardsonP. Richardson,HOU@SEA,28.00,0,0,0,0,0,0,0,0,0,0,6,105,2,0,0,0,8
Jamison CrowderJ. Crowder,DAL@WAS,22.00,0,0,0,0,0,0,2,12,0,0,9,123,0,0,0,0,8
Robby AndersonR. Anderson,ATL@NYJ,22.00,0,0,0,0,0,0,1,1,0,0,6,104,1,0,0,0,8
Adam ThielenA. Thielen,MIN@CLE,20.00,0,0,0,0,0,0,0,0,0,0,5,98,1,0,0,0,8
Mohamed SanuM. Sanu,ATL@NYJ,19.00,0,0,0,0,0,0,0,0,0,0,6,74,1,0,0,0,8
Tyler LockettT. Lockett,HOU@SEA,18.00,0,0,0,0,0,0,1,-2,0,0,6,121,0,0,0,0,8
Marvin JonesM. Jones,PIT@DET,18.00,0,0,0,0,0,0,0,0,0,0,6,128,0,0,0,0,8
Travis BenjaminT. Benjamin,LAC@NE,18.00,0,0,0,0,0,0,2,14,0,0,5,64,1,0,0,0,8
Alshon JefferyA. Jeffery,SF@PHI,16.00,0,0,0,0,0,0,0,0,0,0,2,62,1,1,0,0,8
Michael ThomasM. Thomas,CHI@NO,14.00,0,0,0,0,0,0,0,0,0,0,7,77,0,0,0,0,8
Golden TateG. Tate,PIT@DET,14.00,0,0,0,0,0,0,0,0,0,0,7,86,0,0,1,0,8
Jeremy MaclinJ. Maclin,MIA@BAL,14.00,0,0,0,0,0,0,0,0,0,0,3,53,1,0,0,0,8
Andre HolmesA. Holmes,OAK@BUF,14.00,0,0,0,0,0,0,0,0,0,0,3,51,1,0,0,0,8
Michael CrabtreeM. Crabtree,OAK@BUF,13.00,0,0,0,0,0,0,0,0,0,0,5,83,0,0,0,0,8
Tre McBrideT. McBride,CHI@NO,12.00,0,0,0,0,0,0,0,0,0,0,3,92,0,0,0,0,8
T.J. JonesT. Jones,PIT@DET,12.00,0,0,0,0,0,0,0,0,0,0,4,88,0,0,0,0,8
Antonio BrownA. Brown,PIT@DET,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,8
Kelvin BenjaminK. Benjamin,CAR@TB,12.00,0,0,0,0,0,0,0,0,0,0,3,39,1,0,0,0,8
Demaryius ThomasD. Thomas,DEN@KC,11.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0,8
Kenny StillsK. Stills,MIA@BAL,11.00,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0,8
Josh MaloneJ. Malone,IND@CIN,11.00,0,0,0,0,0,0,0,0,0,0,2,35,1,0,0,0,8
Chris HoganC. Hogan,LAC@NE,11.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0,8
A.J. GreenA. Green,IND@CIN,11.00,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0,8
Mike EvansM. Evans,CAR@TB,11.00,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0,8
Doug BaldwinD. Baldwin,HOU@SEA,11.00,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0,8
Julio JonesJ. Jones,ATL@NYJ,10.00,0,0,0,0,0,0,0,0,0,0,3,74,0,0,0,0,8
Leonte CarrooL. Carroo,MIA@BAL,10.00,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0,8
Keenan AllenK. Allen,LAC@NE,10.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0,8
Amari CooperA. Cooper,OAK@BUF,9.00,0,0,0,0,0,0,1,4,0,0,5,48,0,0,0,0,8
Jarvis LandryJ. Landry,MIA@BAL,8.00,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,8
Brandon LaFellB. LaFell,IND@CIN,8.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,8
Ryan GrantR. Grant,DAL@WAS,8.00,0,0,0,0,0,0,0,0,0,0,5,38,0,0,0,0,8
Ted Ginn Jr.T. Ginn,CHI@NO,8.00,0,0,0,0,0,0,0,0,0,0,2,68,0,0,0,0,8
Josh DoctsonJ. Doctson,DAL@WAS,7.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,8
Brandin CooksB. Cooks,LAC@NE,7.00,0,0,0,0,0,0,0,0,0,0,5,26,0,0,0,0,8
Dez BryantD. Bryant,DAL@WAS,7.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,8
Trent TaylorT. Taylor,SF@PHI,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,8
Tanner McEvoyT. McEvoy,HOU@SEA,6.00,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,8
Ricardo LouisR. Louis,MIN@CLE,6.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0,8
Zay JonesZ. Jones,OAK@BUF,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,8
DeSean JacksonD. Jackson,CAR@TB,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0,8
Adam HumphriesA. Humphries,CAR@TB,6.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,8
Stefon DiggsS. Diggs,MIN@CLE,6.00,0,0,0,0,0,0,1,-1,0,0,4,27,0,0,0,0,8
Brandon ColemanB. Coleman,CHI@NO,6.00,0,0,0,0,0,0,0,0,0,0,1,54,0,0,0,0,8
Terrance WilliamsT. Williams,DAL@WAS,5.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,8
Jordan MatthewsJ. Matthews,OAK@BUF,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,8
Mack HollinsM. Hollins,SF@PHI,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,8
Bennie FowlerB. Fowler,DEN@KC,5.00,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,8
Kamar AikenK. Aiken,IND@CIN,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,8
Nelson AgholorN. Agholor,SF@PHI,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,8
Kendall WrightK. Wright,CHI@NO,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,8
Curtis SamuelC. Samuel,CAR@TB,4.00,0,0,0,0,0,0,1,11,0,0,2,15,0,0,0,0,8
Tyrell WilliamsT. Williams,LAC@NE,3.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,8
Laquon TreadwellL. Treadwell,MIN@CLE,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,8
Brandon TateB. Tate,OAK@BUF,3.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,8
Cordarrelle PattersonC. Patterson,OAK@BUF,3.00,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,8
Cody LatimerC. Latimer,DEN@KC,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,8
Jermaine KearseJ. Kearse,ATL@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,8
T.Y. HiltonT. Hilton,IND@CIN,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,8
Tyreek HillT. Hill,DEN@KC,3.00,1,0,0,0,1,0,0,0,0,0,2,38,0,0,0,0,8
Pierre GarconP. Garcon,SF@PHI,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,8
Devin FunchessD. Funchess,CAR@TB,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,8
Sammie CoatesS. Coates,MIN@CLE,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,8
Danny AmendolaD. Amendola,LAC@NE,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,8
Russell ShepardR. Shepard,CAR@TB,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,8
Chester RogersC. Rogers,IND@CIN,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,8
Rashard HigginsR. Higgins,MIN@CLE,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,8
Bruce EllingtonB. Ellington,HOU@SEA,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,8
Cole BeasleyC. Beasley,DAL@WAS,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,8
Mike WilliamsM. Williams,LAC@NE,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,8
Bryce TreggsB. Treggs,MIN@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0,8
Deonte ThompsonD. Thompson,OAK@BUF,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8
Jordan TaylorJ. Taylor,DEN@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,8
Ryan SwitzerR. Switzer,DAL@WAS,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,8
Demarcus RobinsonD. Robinson,DEN@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8
J.D. McKissicJ. McKissic,HOU@SEA,1.00,0,0,0,0,0,0,4,6,0,0,1,6,0,0,0,0,8
Justin HunterJ. Hunter,PIT@DET,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,8
Chris GodwinC. Godwin,CAR@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,8
Taylor GabrielT. Gabriel,ATL@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0,8
Michael FloydM. Floyd,MIN@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,8
Seth DevalveS. Devalve,MIN@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
Daniel BrownD. Brown,CHI@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,8
Jeremy KerleyJ. Kerley,ATL@NYJ,0.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0,8
Alex EricksonA. Erickson,IND@CIN,0.00,0,0,0,0,0,0,1,14,0,0,0,0,0,0,1,0,8
Isaiah McKenzieI. McKenzie,DEN@KC,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
T.Y. HiltonT. Hilton,IND@HOU,34.00,0,0,0,0,0,0,0,0,0,0,5,175,2,0,0,0,9
Marvin JonesM. Jones,DET@GB,29.00,0,0,0,0,0,0,0,0,0,0,7,107,2,0,0,0,9
Alshon JefferyA. Jeffery,DEN@PHI,26.00,0,0,0,0,0,0,0,0,0,0,6,84,2,0,0,0,9
Robert WoodsR. Woods,LA@NYG,23.00,0,0,0,0,0,0,0,0,0,0,4,70,2,0,0,0,9
Terrance WilliamsT. Williams,KC@DAL,23.00,0,0,0,0,0,0,0,0,0,0,9,141,0,0,0,0,9
Doug BaldwinD. Baldwin,WAS@SEA,23.00,0,0,0,0,0,0,0,0,0,0,7,108,1,0,0,0,9
Deonte ThompsonD. Thompson,BUF@NYJ,21.00,0,0,0,0,0,0,0,0,0,0,7,81,1,0,0,0,9
Demaryius ThomasD. Thomas,DEN@PHI,21.00,0,0,0,0,0,0,0,0,0,0,8,70,1,0,0,0,9
Marqise LeeM. Lee,CIN@JAX,21.00,0,0,0,0,0,0,0,0,0,0,8,75,1,0,0,0,9
DeAndre HopkinsD. Hopkins,IND@HOU,20.00,0,0,0,0,0,0,0,0,0,0,6,86,1,0,0,0,9
Golden TateG. Tate,DET@GB,18.00,0,0,0,0,0,0,0,0,0,0,7,113,0,0,0,0,9
Cole BeasleyC. Beasley,KC@DAL,18.00,0,0,0,0,0,0,0,0,0,0,4,24,2,0,0,0,9
Rishard MatthewsR. Matthews,BAL@TEN,17.00,0,0,0,0,0,0,0,0,0,0,4,70,1,0,0,0,9
Jeremy MaclinJ. Maclin,BAL@TEN,17.00,0,0,0,0,0,0,0,0,0,0,8,98,0,0,0,0,9
Zay JonesZ. Jones,BUF@NYJ,17.00,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0,9
Julio JonesJ. Jones,ATL@CAR,17.00,0,0,0,0,0,0,0,0,0,0,6,118,0,0,0,0,9
Jarvis LandryJ. Landry,OAK@MIA,15.00,0,0,0,0,0,0,0,0,0,0,6,32,1,0,0,0,9
Ted Ginn Jr.T. Ginn,TB@NO,15.00,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0,9
Michael ThomasM. Thomas,TB@NO,14.00,0,0,0,0,0,0,0,0,0,0,8,65,0,0,0,0,9
Tyreek HillT. Hill,KC@DAL,14.00,0,0,0,0,0,0,4,9,0,0,2,64,1,0,0,0,9
Robby AndersonR. Anderson,BUF@NYJ,14.00,0,0,0,0,0,0,0,0,0,0,4,48,1,0,0,0,9
Sammy WatkinsS. Watkins,LA@NYG,13.00,0,0,0,0,0,0,0,0,0,0,1,67,1,0,0,0,9
Devin FunchessD. Funchess,ATL@CAR,13.00,0,0,0,0,0,0,0,0,0,0,5,86,0,0,0,0,9
Dez BryantD. Bryant,KC@DAL,13.00,0,0,0,0,0,0,0,0,0,0,6,73,0,0,0,0,9
Sterling ShepardS. Shepard,LA@NYG,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,9
DeVante ParkerD. Parker,OAK@MIA,12.00,0,0,0,0,0,0,0,0,0,0,5,76,0,0,0,0,9
Tavarres KingT. King,LA@NYG,12.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0,9
Larry FitzgeraldL. Fitzgerald,ARI@SF,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,9
Davante AdamsD. Adams,DET@GB,12.00,0,0,0,0,0,0,0,0,0,0,7,53,0,0,0,0,9
Mike WallaceM. Wallace,BAL@TEN,11.00,0,0,0,0,0,0,0,0,0,0,4,19,1,0,0,0,9
Mohamed SanuM. Sanu,ATL@CAR,11.00,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0,9
Johnny HoltonJ. Holton,OAK@MIA,11.00,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,9
Eric DeckerE. Decker,BAL@TEN,11.00,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,0,9
Randall CobbR. Cobb,DET@GB,10.00,0,0,0,0,0,0,1,1,0,0,5,58,0,0,0,0,9
Jordan MatthewsJ. Matthews,BUF@NYJ,9.00,0,0,0,0,0,0,0,0,0,0,6,46,0,0,1,0,9
Amari CooperA. Cooper,OAK@MIA,9.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,9
Cooper KuppC. Kupp,LA@NYG,8.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,9
Marquise GoodwinM. Goodwin,ARI@SF,8.00,0,0,0,0,0,0,0,0,0,0,2,68,0,0,0,0,9
Taylor GabrielT. Gabriel,ATL@CAR,8.00,0,0,0,0,0,0,1,3,0,0,3,56,0,0,0,0,9
Josh DoctsonJ. Doctson,WAS@SEA,8.00,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0,9
Paul RichardsonP. Richardson,WAS@SEA,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,9
Brian QuickB. Quick,WAS@SEA,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,9
Jordy NelsonJ. Nelson,DET@GB,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,9
Cody LatimerC. Latimer,DEN@PHI,7.00,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0,9
Michael CrabtreeM. Crabtree,OAK@MIA,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0,9
Keelan ColeK. Cole,CIN@JAX,7.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0,9
Jaron BrownJ. Brown,ARI@SF,7.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,9
Curtis SamuelC. Samuel,ATL@CAR,6.00,0,0,0,0,0,0,1,14,0,0,3,23,0,0,0,0,9
Allen HurnsA. Hurns,CIN@JAX,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,9
Ryan GrantR. Grant,WAS@SEA,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,9
John BrownJ. Brown,ARI@SF,6.00,0,0,0,0,0,0,0,0,0,0,1,52,0,0,0,0,9
Kenny StillsK. Stills,OAK@MIA,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,9
Breshad PerrimanB. Perriman,BAL@TEN,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,9
Jermaine KearseJ. Kearse,BUF@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,9
Will FullerW. Fuller,IND@HOU,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,9
Bruce EllingtonB. Ellington,IND@HOU,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,9
Kendrick BourneK. Bourne,ARI@SF,5.00,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,9
