player,game,pts,p_att,p_cmp,p_yds,p_td,p_int,p_2pts,rush_att,rush_yds,rush_td,rush_2pts,receptions,rec_yds,rec_td,rec_2pts,fumbles,fumble_td,week
Sammy WatkinsS. Watkins,KC@JAX,46.00,0,0,0,0,0,0,0,0,0,0,9,198,3,0,0,0,1
DeSean JacksonD. Jackson,WAS@PHI,35.00,0,0,0,0,0,0,0,0,0,0,8,154,2,0,0,0,1
John RossJ. Ross,CIN@SEA,34.00,0,0,0,0,0,0,0,0,0,0,7,158,2,0,0,0,1
DeAndre HopkinsD. Hopkins,HOU@NO,31.00,0,0,0,0,0,0,0,0,0,0,8,111,2,0,0,0,1
Marquise BrownM. Brown,BAL@MIA,30.00,0,0,0,0,0,0,0,0,0,0,4,147,2,0,0,0,1
T.Y. HiltonT. Hilton,IND@LAC,28.00,0,0,0,0,0,0,0,0,0,0,8,87,2,0,0,0,1
Keenan AllenK. Allen,IND@LAC,26.00,0,0,0,0,0,0,0,0,0,0,8,123,1,0,0,0,1
Larry FitzgeraldL. Fitzgerald,DET@ARI,25.00,0,0,0,0,0,0,0,0,0,0,8,113,1,0,0,0,1
Phillip DorsettP. Dorsett,PIT@NE,25.00,0,0,0,0,0,0,0,0,0,0,4,95,2,0,0,0,1
John BrownJ. Brown,BUF@NYJ,25.00,0,0,0,0,0,0,0,0,0,0,7,123,1,0,0,0,1
D.J. CharkD. Chark,KC@JAX,24.00,0,0,0,0,0,0,0,0,0,0,4,146,1,0,0,0,1
Terry McLaurinT. McLaurin,WAS@PHI,23.00,0,0,0,0,0,0,0,0,0,0,5,125,1,0,0,0,1
Jamison CrowderJ. Crowder,BUF@NYJ,23.00,0,0,0,0,0,0,1,4,0,0,14,99,0,0,0,0,1
Danny AmendolaD. Amendola,DET@ARI,23.00,0,0,0,0,0,0,0,0,0,0,7,104,1,0,0,0,1
Tyrell WilliamsT. Williams,DEN@OAK,22.00,0,0,0,0,0,0,0,0,0,0,6,105,1,0,0,0,1
Michael ThomasM. Thomas,HOU@NO,22.00,0,0,0,0,0,0,0,0,0,0,10,123,0,0,0,0,1
Michael GallupM. Gallup,NYG@DAL,22.00,0,0,0,0,0,0,0,0,0,0,7,158,0,0,0,0,1
Amari CooperA. Cooper,NYG@DAL,22.00,0,0,0,0,0,0,0,0,0,0,6,106,1,0,0,0,1
Alshon JefferyA. Jeffery,WAS@PHI,21.00,0,0,0,0,0,0,1,2,1,0,5,49,1,0,0,0,1
Chris ConleyC. Conley,KC@JAX,21.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,0,1
Courtland SuttonC. Sutton,DEN@OAK,19.00,0,0,0,0,0,0,0,0,0,0,7,120,0,0,0,0,1
Emmanuel SandersE. Sanders,DEN@OAK,19.00,0,0,0,0,0,0,0,0,0,0,5,86,1,0,0,0,1
Allen RobinsonA. Robinson,GB@CHI,17.00,0,0,0,0,0,0,0,0,0,0,7,102,0,0,0,0,1
Ted Ginn Jr.T. Ginn,HOU@NO,17.00,0,0,0,0,0,0,0,0,0,0,7,101,0,0,0,0,1
Robert WoodsR. Woods,LA@CAR,16.00,0,0,0,0,0,0,2,16,0,0,8,70,0,0,0,0,1
Calvin RidleyC. Ridley,ATL@MIN,16.00,0,0,0,0,0,0,0,0,0,0,4,64,1,0,0,0,1
Josh GordonJ. Gordon,PIT@NE,16.00,0,0,0,0,0,0,0,0,0,0,3,73,1,0,0,0,1
Randall CobbR. Cobb,NYG@DAL,16.00,0,0,0,0,0,0,0,0,0,0,4,69,1,0,0,0,1
Julio JonesJ. Jones,ATL@MIN,15.00,0,0,0,0,0,0,0,0,0,0,6,31,1,0,0,0,1
Julian EdelmanJ. Edelman,PIT@NE,15.00,1,1,32,0,0,0,1,8,0,0,6,83,0,0,0,0,1
Dede WestbrookD. Westbrook,KC@JAX,14.00,0,0,0,0,0,0,1,2,0,0,5,30,1,0,0,0,1
Kenny GolladayK. Golladay,DET@ARI,14.00,0,0,0,0,0,0,0,0,0,0,4,42,1,0,0,0,1
Chris GodwinC. Godwin,SF@TB,14.00,0,0,0,0,0,0,0,0,0,0,3,53,1,0,0,0,1
Tyler BoydT. Boyd,CIN@SEA,14.00,0,0,0,0,0,0,1,3,0,0,8,60,0,0,0,0,1
Odell Beckham Jr.O. Beckham,TEN@CLE,14.00,0,0,0,0,0,0,0,0,0,0,7,71,0,0,0,0,1
Adam ThielenA. Thielen,ATL@MIN,13.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0,1
JuJu Smith-SchusterJ. Smith-Schuster,PIT@NE,13.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0,1
Trey QuinnT. Quinn,WAS@PHI,13.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0,1
D.J. MooreD. Moore,LA@CAR,13.00,0,0,0,0,0,0,0,0,0,0,7,76,0,0,1,0,1
A.J. BrownA. Brown,TEN@CLE,13.00,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,1
Kenny StillsK. Stills,HOU@NO,12.00,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0,1
Willie SneadW. Snead,BAL@MIA,12.00,0,0,0,0,0,0,0,0,0,0,2,41,1,0,0,0,1
D.K. MetcalfD. Metcalf,CIN@SEA,12.00,0,0,0,0,0,0,0,0,0,0,4,89,0,0,0,0,1
Preston WilliamsP. Williams,BAL@MIA,11.00,0,0,0,0,0,0,0,0,0,0,3,24,1,0,0,0,1
Tyler LockettT. Lockett,CIN@SEA,11.00,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,1
Jarvis LandryJ. Landry,TEN@CLE,11.00,0,0,0,0,0,0,1,10,0,0,4,67,0,0,0,0,1
Cooper KuppC. Kupp,LA@CAR,11.00,0,0,0,0,0,0,0,0,0,0,7,46,0,0,0,0,1
Tre'Quan SmithT. Smith,HOU@NO,10.00,0,0,0,0,0,0,0,0,0,0,2,26,1,0,0,0,1
Sterling ShepardS. Shepard,NYG@DAL,10.00,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0,1
Mohamed SanuM. Sanu,ATL@MIN,10.00,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0,1
DeVante ParkerD. Parker,BAL@MIA,10.00,0,0,0,0,0,0,0,0,0,0,3,75,0,0,0,0,1
Cody LatimerC. Latimer,NYG@DAL,10.00,0,0,0,0,0,0,0,0,0,0,3,74,0,0,0,0,1
Christian KirkC. Kirk,DET@ARI,10.00,0,0,0,0,0,0,1,12,0,0,4,32,0,1,0,0,1
Richie JamesR. James,SF@TB,10.00,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,1
Marquez Valdes-ScantlingM. Valdes-Scantling,GB@CHI,9.00,0,0,0,0,0,0,1,0,0,0,4,52,0,0,0,0,1
Marvin JonesM. Jones,DET@ARI,9.00,0,0,0,0,0,0,1,4,0,0,4,56,0,0,0,0,1
KeeSean JohnsonK. Johnson,DET@ARI,9.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0,1
Bennie FowlerB. Fowler,NYG@DAL,9.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,1
Cole BeasleyC. Beasley,BUF@NYJ,9.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,1
Ryan SwitzerR. Switzer,PIT@NE,8.00,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0,1
Justin HardyJ. Hardy,ATL@MIN,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,1
Will FullerW. Fuller,HOU@NO,8.00,0,0,0,0,0,0,0,0,0,0,2,69,0,0,0,0,1
Damiere ByrdD. Byrd,DET@ARI,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0,1
James WashingtonJ. Washington,PIT@NE,7.00,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0,1
Paul RichardsonP. Richardson,WAS@PHI,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,1
Miles BoykinM. Boykin,BAL@MIA,7.00,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1
Davante AdamsD. Adams,GB@CHI,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,1
Damion WillisD. Willis,CIN@SEA,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,1
Curtis SamuelC. Samuel,LA@CAR,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,1
Rashard HigginsR. Higgins,TEN@CLE,6.00,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0,1
Devin FunchessD. Funchess,IND@LAC,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,1
Deebo SamuelD. Samuel,SF@TB,5.00,0,0,0,0,0,0,0,0,0,0,3,17,0,1,1,0,1
Diontae JohnsonD. Johnson,PIT@NE,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,1
Kelvin HarmonK. Harmon,WAS@PHI,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,1
Alex EricksonA. Erickson,CIN@SEA,5.00,0,0,0,0,0,0,0,0,0,0,4,28,0,0,1,0,1
Stefon DiggsS. Diggs,ATL@MIN,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,1
Brandin CooksB. Cooks,LA@CAR,5.00,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,1
Deon CainD. Cain,IND@LAC,5.00,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,1
Robby AndersonR. Anderson,BUF@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,1
Mike WilliamsM. Williams,IND@LAC,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,1
J.D. McKissicJ. McKissic,DET@ARI,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,1
Ryan GrantR. Grant,DEN@OAK,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,1
Taylor GabrielT. Gabriel,GB@CHI,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,1
Mike EvansM. Evans,SF@TB,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,1
Albert WilsonA. Wilson,BAL@MIA,3.00,0,0,0,0,0,0,1,1,0,0,2,13,0,0,0,0,1
Hunter RenfrowH. Renfrow,DEN@OAK,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,1
Damion RatleyD. Ratley,TEN@CLE,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,1
Breshad PerrimanB. Perriman,SF@TB,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,1
Donte MoncriefD. Moncrief,PIT@NE,3.00,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1
Jakobi MeyersJ. Meyers,PIT@NE,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,1
Zay JonesZ. Jones,BUF@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,1
Allen HurnsA. Hurns,BAL@MIA,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,1
Tyreek HillT. Hill,KC@JAX,3.00,0,0,0,0,0,0,1,5,0,0,2,16,0,0,0,0,1
Trevor DavisT. Davis,GB@CHI,3.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1
Travis BenjaminT. Benjamin,IND@LAC,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,1
Nelson AgholorN. Agholor,WAS@PHI,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,1
Jarius WrightJ. Wright,LA@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1
Seth RobertsS. Roberts,BAL@MIA,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1
DaeSean HamiltonD. Hamilton,DEN@OAK,2.00,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1
Russell GageR. Gage,ATL@MIN,2.00,0,0,0,0,0,0,1,-1,0,0,1,13,0,0,0,0,1
Josh BellamyJ. Bellamy,BUF@NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,1
Demarcus RobinsonD. Robinson,KC@JAX,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Dante PettisD. Pettis,SF@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1
Cordarrelle PattersonC. Patterson,GB@CHI,1.00,0,0,0,0,0,0,1,-2,0,0,1,3,0,0,0,0,1
Dontrelle InmanD. Inman,IND@LAC,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1
Adam HumphriesA. Humphries,TEN@CLE,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1
Dwayne HarrisD. Harris,DEN@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1
Marquise GoodwinM. Goodwin,SF@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1
DeAndre CarterD. Carter,HOU@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1
Parris CampbellP. Campbell,IND@LAC,1.00,0,0,0,0,0,0,1,7,0,0,1,1,0,0,0,0,1
Kendrick BourneK. Bourne,SF@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1
Chad BeebeC. Beebe,ATL@MIN,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1
Tavon AustinT. Austin,NYG@DAL,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1
Jakeem GrantJ. Grant,BAL@MIA,0.00,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,1,0,1
Quincy EnunwaQ. Enunwa,BUF@NYJ,0.00,0,0,0,0,0,0,0,0,0,0,1,-4,0,0,1,0,1
Demarcus RobinsonD. Robinson,KC@OAK,35.00,0,0,0,0,0,0,0,0,0,0,6,172,2,0,0,0,2
Emmanuel SandersE. Sanders,CHI@DEN,28.00,0,0,0,0,0,0,0,0,0,0,11,98,1,1,0,0,2
Odell Beckham Jr.O. Beckham,CLE@NYJ,28.00,0,0,0,0,0,0,0,0,0,0,6,161,1,0,0,0,2
Julio JonesJ. Jones,PHI@ATL,27.00,0,0,0,0,0,0,0,0,0,0,5,106,2,0,0,0,2
Chris GodwinC. Godwin,TB@CAR,26.00,0,0,0,0,0,0,0,0,0,0,8,121,1,0,0,0,2
Kenny GolladayK. Golladay,LAC@DET,25.00,0,0,0,0,0,0,0,0,0,0,8,117,1,0,0,0,2
Calvin RidleyC. Ridley,PHI@ATL,24.00,0,0,0,0,0,0,0,0,0,0,8,105,1,0,0,0,2
Nelson AgholorN. Agholor,PHI@ATL,24.00,0,0,0,0,0,0,0,0,0,0,8,107,1,0,0,0,2
Tyler BoydT. Boyd,SF@CIN,22.00,0,0,0,0,0,0,0,0,0,0,10,122,0,0,0,0,2
John RossJ. Ross,SF@CIN,21.00,0,0,0,0,0,0,0,0,0,0,4,112,1,0,0,0,2
Deebo SamuelD. Samuel,SF@CIN,19.00,0,0,0,0,0,0,2,7,0,0,5,86,1,0,0,0,2
Michael ThomasM. Thomas,NO@LA,18.00,0,0,0,0,0,0,0,0,0,0,10,89,0,0,0,0,2
D.J. CharkD. Chark,JAX@HOU,18.00,0,0,0,0,0,0,0,0,0,0,7,55,1,0,0,0,2
D.J. MooreD. Moore,TB@CAR,17.00,0,0,0,0,0,0,0,0,0,0,9,89,0,0,0,0,2
Terry McLaurinT. McLaurin,DAL@WAS,17.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0,2
Tyler LockettT. Lockett,SEA@PIT,17.00,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0,2
Cooper KuppC. Kupp,NO@LA,17.00,0,0,0,0,0,0,1,6,0,0,5,120,0,0,0,0,2
Christian KirkC. Kirk,ARI@BAL,17.00,0,0,0,0,0,0,0,0,0,0,6,114,0,0,0,0,2
Keenan AllenK. Allen,LAC@DET,17.00,0,0,0,0,0,0,0,0,0,0,8,98,0,0,0,0,2
Davante AdamsD. Adams,MIN@GB,17.00,0,0,0,0,0,0,0,0,0,0,7,106,0,0,0,0,2
Devin SmithD. Smith,DAL@WAS,16.00,0,0,0,0,0,0,0,0,0,0,3,74,1,0,0,0,2
Mecole HardmanM. Hardman,KC@OAK,16.00,0,0,0,0,0,0,0,0,0,0,4,61,1,0,0,0,2
Marquise GoodwinM. Goodwin,SF@CIN,16.00,0,0,0,0,0,0,0,0,0,0,3,77,1,0,0,0,2
Brandin CooksB. Cooks,NO@LA,16.00,0,0,0,0,0,0,1,2,0,0,3,74,1,0,0,0,2
Marquise BrownM. Brown,ARI@BAL,16.00,0,0,0,0,0,0,0,0,0,0,8,86,0,0,0,0,2
Tyrell WilliamsT. Williams,KC@OAK,15.00,0,0,0,0,0,0,0,0,0,0,5,46,1,0,0,0,2
D.K. MetcalfD. Metcalf,SEA@PIT,15.00,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0,2
Larry FitzgeraldL. Fitzgerald,ARI@BAL,15.00,0,0,0,0,0,0,0,0,0,0,5,104,0,0,0,0,2
Antonio BrownA. Brown,NE@MIA,15.00,0,0,0,0,0,0,1,5,0,0,4,56,1,0,0,0,2
Curtis SamuelC. Samuel,TB@CAR,14.00,0,0,0,0,0,0,1,2,0,0,5,91,0,0,0,0,2
T.Y. HiltonT. Hilton,IND@TEN,14.00,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0,2
Amari CooperA. Cooper,DAL@WAS,14.00,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0,2
John BrownJ. Brown,BUF@NYG,14.00,0,0,0,0,0,0,0,0,0,0,7,72,0,0,0,0,2
JuJu Smith-SchusterJ. Smith-Schuster,SEA@PIT,13.00,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0,2
Adam ThielenA. Thielen,MIN@GB,12.00,0,0,0,0,0,0,0,0,0,0,5,75,0,0,0,0,2
Isaiah McKenzieI. McKenzie,BUF@NYG,12.00,0,0,0,0,0,0,1,4,0,0,2,40,1,0,0,0,2
T.J. JonesT. Jones,BUF@NYG,12.00,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0,2
Michael GallupM. Gallup,DAL@WAS,12.00,0,0,0,0,0,0,0,0,0,0,6,68,0,0,0,0,2
Bennie FowlerB. Fowler,BUF@NYG,12.00,0,0,0,0,0,0,1,20,0,0,5,51,0,0,0,0,2
Cole BeasleyC. Beasley,BUF@NYG,12.00,0,0,0,0,0,0,0,0,0,0,4,83,0,0,0,0,2
Robby AndersonR. Anderson,CLE@NYJ,12.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0,2
Mike WilliamsM. Williams,LAC@DET,11.00,0,0,0,0,0,0,0,0,0,0,3,83,0,0,0,0,2
Chris ConleyC. Conley,JAX@HOU,11.00,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0,2
Geronimo AllisonG. Allison,MIN@GB,11.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,1,0,2
Preston WilliamsP. Williams,NE@MIA,10.00,0,0,0,0,0,0,0,0,0,0,4,63,0,0,0,0,2
Sammy WatkinsS. Watkins,KC@OAK,10.00,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0,2
Paul RichardsonP. Richardson,DAL@WAS,10.00,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0,2
Mack HollinsM. Hollins,PHI@ATL,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0,2
Mike EvansM. Evans,TB@CAR,10.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0,2
Stefon DiggsS. Diggs,MIN@GB,10.00,0,0,0,0,0,0,0,0,0,0,1,49,1,0,1,0,2
Damiere ByrdD. Byrd,ARI@BAL,10.00,0,0,0,0,0,0,0,0,0,0,6,45,0,0,0,0,2
Marvin JonesM. Jones,LAC@DET,9.00,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0,2
DeAndre HopkinsD. Hopkins,JAX@HOU,9.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0,2
Julian EdelmanJ. Edelman,NE@MIA,9.00,0,0,0,0,0,0,1,1,0,0,4,51,0,0,0,0,2
Malik TurnerM. Turner,SEA@PIT,8.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0,2
Courtland SuttonC. Sutton,CHI@DEN,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,2
Allen RobinsonA. Robinson,CHI@DEN,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0,2
Will FullerW. Fuller,JAX@HOU,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,2
Jamison CrowderJ. Crowder,CLE@NYJ,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,2
Randall CobbR. Cobb,DAL@WAS,8.00,0,0,0,0,0,0,2,11,0,0,5,24,0,0,0,0,2
Parris CampbellP. Campbell,IND@TEN,8.00,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,2
Tre'Quan SmithT. Smith,NO@LA,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,2
Hunter RenfrowH. Renfrow,KC@OAK,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,2
Damion RatleyD. Ratley,CLE@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0,2
Trey QuinnT. Quinn,DAL@WAS,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,2
Chad BeebeC. Beebe,MIN@GB,7.00,0,0,0,0,0,0,0,0,0,0,1,61,0,0,0,0,2
Cody LatimerC. Latimer,BUF@NYG,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,2
Jarvis LandryJ. Landry,CLE@NYJ,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,2
KeeSean JohnsonK. Johnson,ARI@BAL,6.00,0,0,0,0,0,0,0,0,0,0,1,31,0,1,0,0,2
Phillip DorsettP. Dorsett,NE@MIA,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,2
Corey DavisC. Davis,IND@TEN,6.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0,2
Derek CarrierD. Carrier,KC@OAK,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,2
Robert WoodsR. Woods,NO@LA,5.00,0,0,0,0,0,0,1,9,0,0,2,33,0,0,0,0,2
Kenny StillsK. Stills,JAX@HOU,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0,2
Mohamed SanuM. Sanu,PHI@ATL,5.00,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,2
Chester RogersC. Rogers,IND@TEN,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,2
Cordarrelle PattersonC. Patterson,CHI@DEN,5.00,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,2
Jakeem GrantJ. Grant,NE@MIA,5.00,0,0,0,0,0,0,1,-4,0,0,3,22,0,0,0,0,2
Cody CoreC. Core,BUF@NYG,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,2
A.J. BrownA. Brown,IND@TEN,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,2
James WashingtonJ. Washington,SEA@PIT,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,2
Marquez Valdes-ScantlingM. Valdes-Scantling,MIN@GB,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,2
Tajae SharpeT. Sharpe,IND@TEN,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,2
Jarius WrightJ. Wright,TB@CAR,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,2
Russell ShepardR. Shepard,BUF@NYG,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,2
Dontrelle InmanD. Inman,LAC@DET,3.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,2
DaeSean HamiltonD. Hamilton,CHI@DEN,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,2
Josh GordonJ. Gordon,NE@MIA,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,2
Taylor GabrielT. Gabriel,CHI@DEN,3.00,0,0,0,0,0,0,1,14,0,0,1,11,0,0,0,0,2
Michael CrabtreeM. Crabtree,ARI@BAL,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,2
Steven SimsS. Sims,DAL@WAS,2.00,0,0,0,0,0,0,3,16,0,0,1,3,0,0,0,0,2
Jake KumerowJ. Kumerow,MIN@GB,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,2
Zay JonesZ. Jones,BUF@NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,2
Diontae JohnsonD. Johnson,SEA@PIT,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,2
Darius JenningsD. Jennings,IND@TEN,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2
Allen HurnsA. Hurns,NE@MIA,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2
Adam HumphriesA. Humphries,IND@TEN,2.00,0,0,0,0,0,0,1,1,0,0,2,-1,0,0,0,0,2
Chris HoganC. Hogan,TB@CAR,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,2
Alex EricksonA. Erickson,SF@CIN,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,2
Keke CouteeK. Coutee,JAX@HOU,2.00,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,2
Miles BoykinM. Boykin,ARI@BAL,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2
Damion WillisD. Willis,SF@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2
Dede WestbrookD. Westbrook,JAX@HOU,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2
Demaryius ThomasD. Thomas,CLE@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,2
De'Anthony ThomasD. Thomas,KC@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2
Auden TateA. Tate,SF@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2
Ryan SwitzerR. Switzer,SEA@PIT,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Willie SneadW. Snead,ARI@BAL,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2
Anthony MillerA. Miller,CHI@DEN,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2
Richie JamesR. James,SF@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2
Deonte HarrisD. Harris,NO@LA,1.00,0,0,0,0,0,0,0,0,0,0,1,-7,0,0,0,0,2
Ryan GrantR. Grant,KC@OAK,1.00,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,2
Kendrick BourneK. Bourne,SF@CIN,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2
Josh BellamyJ. Bellamy,CLE@NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2
J.J. Arcega-WhitesideJ. Arcega-Whiteside,PHI@ATL,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2
